Gene stable ID,NCBI gene (formerly Entrezgene) ID,Gene stable ID,HGNC symbol
ENSXETG00000042198,116411269,ENSG00000278457,
ENSXETG00000042198,116411258,ENSG00000278457,
ENSXETG00000042198,116411252,ENSG00000278457,
ENSXETG00000042198,116411242,ENSG00000278457,
ENSXETG00000042198,116411236,ENSG00000278457,
ENSXETG00000042198,116411230,ENSG00000278457,
ENSXETG00000042198,116411219,ENSG00000278457,
ENSXETG00000042198,116411208,ENSG00000278457,
ENSXETG00000042198,116411197,ENSG00000278457,
ENSXETG00000042198,116411186,ENSG00000278457,
ENSXETG00000042198,116411175,ENSG00000278457,
ENSXETG00000042198,116411164,ENSG00000278457,
ENSXETG00000042198,116411154,ENSG00000278457,
ENSXETG00000042198,116411153,ENSG00000278457,
ENSXETG00000042198,116411152,ENSG00000278457,
ENSXETG00000042198,116411151,ENSG00000278457,
ENSXETG00000042198,116411150,ENSG00000278457,
ENSXETG00000042198,116411149,ENSG00000278457,
ENSXETG00000042198,116411148,ENSG00000278457,
ENSXETG00000042198,116411147,ENSG00000278457,
ENSXETG00000042198,116411146,ENSG00000278457,
ENSXETG00000042198,116411145,ENSG00000278457,
ENSXETG00000042198,116411144,ENSG00000278457,
ENSXETG00000042198,116411142,ENSG00000278457,
ENSXETG00000042198,116411143,ENSG00000278457,
ENSXETG00000042198,116411141,ENSG00000278457,
ENSXETG00000042198,116411140,ENSG00000278457,
ENSXETG00000042198,116411139,ENSG00000278457,
ENSXETG00000042198,116411138,ENSG00000278457,
ENSXETG00000042198,116411136,ENSG00000278457,
ENSXETG00000042198,116411137,ENSG00000278457,
ENSXETG00000042198,116411135,ENSG00000278457,
ENSXETG00000042198,116411134,ENSG00000278457,
ENSXETG00000042198,116411133,ENSG00000278457,
ENSXETG00000042198,116411132,ENSG00000278457,
ENSXETG00000042198,116411130,ENSG00000278457,
ENSXETG00000042198,116411131,ENSG00000278457,
ENSXETG00000042198,116411129,ENSG00000278457,
ENSXETG00000042198,116411128,ENSG00000278457,
ENSXETG00000042198,116411127,ENSG00000278457,
ENSXETG00000042198,116411126,ENSG00000278457,
ENSXETG00000042198,116411125,ENSG00000278457,
ENSXETG00000042198,116408945,ENSG00000278457,
ENSXETG00000042008,116411133,ENSG00000278457,
ENSXETG00000042008,116411132,ENSG00000278457,
ENSXETG00000042008,116411130,ENSG00000278457,
ENSXETG00000042008,116411131,ENSG00000278457,
ENSXETG00000042008,116411129,ENSG00000278457,
ENSXETG00000042008,116411128,ENSG00000278457,
ENSXETG00000042008,116411127,ENSG00000278457,
ENSXETG00000042008,116411126,ENSG00000278457,
ENSXETG00000042008,116411125,ENSG00000278457,
ENSXETG00000042008,116408945,ENSG00000278457,
ENSXETG00000042073,116411892,ENSG00000278457,
ENSXETG00000042073,116411885,ENSG00000278457,
ENSXETG00000042073,116411886,ENSG00000278457,
ENSXETG00000042073,116411884,ENSG00000278457,
ENSXETG00000042073,116411883,ENSG00000278457,
ENSXETG00000042073,116411882,ENSG00000278457,
ENSXETG00000042073,116411881,ENSG00000278457,
ENSXETG00000042073,116411880,ENSG00000278457,
ENSXETG00000042073,116411878,ENSG00000278457,
ENSXETG00000042073,116411879,ENSG00000278457,
ENSXETG00000042073,116411877,ENSG00000278457,
ENSXETG00000042073,116411876,ENSG00000278457,
ENSXETG00000042073,116411875,ENSG00000278457,
ENSXETG00000042073,116411874,ENSG00000278457,
ENSXETG00000042073,116411873,ENSG00000278457,
ENSXETG00000042073,116411872,ENSG00000278457,
ENSXETG00000042073,116411871,ENSG00000278457,
ENSXETG00000042073,116411870,ENSG00000278457,
ENSXETG00000042073,116411868,ENSG00000278457,
ENSXETG00000042073,116411869,ENSG00000278457,
ENSXETG00000042073,116411867,ENSG00000278457,
ENSXETG00000042073,116411866,ENSG00000278457,
ENSXETG00000042073,116411865,ENSG00000278457,
ENSXETG00000042073,116411864,ENSG00000278457,
ENSXETG00000042073,116411863,ENSG00000278457,
ENSXETG00000042073,116411861,ENSG00000278457,
ENSXETG00000042073,116411862,ENSG00000278457,
ENSXETG00000042073,116411859,ENSG00000278457,
ENSXETG00000042073,116411857,ENSG00000278457,
ENSXETG00000042073,116411858,ENSG00000278457,
ENSXETG00000042073,116411856,ENSG00000278457,
ENSXETG00000042073,116411845,ENSG00000278457,
ENSXETG00000042073,116411834,ENSG00000278457,
ENSXETG00000042073,116411823,ENSG00000278457,
ENSXETG00000042073,116411812,ENSG00000278457,
ENSXETG00000042073,116411801,ENSG00000278457,
ENSXETG00000042073,116411790,ENSG00000278457,
ENSXETG00000042026,116411325,ENSG00000278457,
ENSXETG00000042026,116411324,ENSG00000278457,
ENSXETG00000042026,116411323,ENSG00000278457,
ENSXETG00000042026,116411321,ENSG00000278457,
ENSXETG00000042026,116411322,ENSG00000278457,
ENSXETG00000042026,116411320,ENSG00000278457,
ENSXETG00000042026,116411319,ENSG00000278457,
ENSXETG00000042026,116411318,ENSG00000278457,
ENSXETG00000042026,116411317,ENSG00000278457,
ENSXETG00000042026,116411316,ENSG00000278457,
ENSXETG00000042026,116411315,ENSG00000278457,
ENSXETG00000042026,116411314,ENSG00000278457,
ENSXETG00000042026,116411313,ENSG00000278457,
ENSXETG00000042026,116411311,ENSG00000278457,
ENSXETG00000042026,116411312,ENSG00000278457,
ENSXETG00000042026,116411310,ENSG00000278457,
ENSXETG00000042026,116411309,ENSG00000278457,
ENSXETG00000042026,116411308,ENSG00000278457,
ENSXETG00000042026,116411307,ENSG00000278457,
ENSXETG00000042026,116411306,ENSG00000278457,
ENSXETG00000042026,116411304,ENSG00000278457,
ENSXETG00000042026,116411305,ENSG00000278457,
ENSXETG00000042026,116411303,ENSG00000278457,
ENSXETG00000042026,116411302,ENSG00000278457,
ENSXETG00000042026,116411301,ENSG00000278457,
ENSXETG00000042026,116411300,ENSG00000278457,
ENSXETG00000042026,116411299,ENSG00000278457,
ENSXETG00000042026,116411298,ENSG00000278457,
ENSXETG00000042026,116411297,ENSG00000278457,
ENSXETG00000042026,116411296,ENSG00000278457,
ENSXETG00000042026,116411295,ENSG00000278457,
ENSXETG00000042026,116411294,ENSG00000278457,
ENSXETG00000042026,116411291,ENSG00000278457,
ENSXETG00000042026,116411280,ENSG00000278457,
ENSXETG00000042026,116411269,ENSG00000278457,
ENSXETG00000042026,116411258,ENSG00000278457,
ENSXETG00000042026,116411252,ENSG00000278457,
ENSXETG00000042026,116411242,ENSG00000278457,
ENSXETG00000042026,116411236,ENSG00000278457,
ENSXETG00000042026,116411230,ENSG00000278457,
ENSXETG00000042026,116411219,ENSG00000278457,
ENSXETG00000042026,116411208,ENSG00000278457,
ENSXETG00000042026,116411197,ENSG00000278457,
ENSXETG00000042026,116411186,ENSG00000278457,
ENSXETG00000042026,116411175,ENSG00000278457,
ENSXETG00000042026,116411164,ENSG00000278457,
ENSXETG00000042026,116411154,ENSG00000278457,
ENSXETG00000042026,116411153,ENSG00000278457,
ENSXETG00000042026,116411152,ENSG00000278457,
ENSXETG00000042026,116411151,ENSG00000278457,
ENSXETG00000042026,116411150,ENSG00000278457,
ENSXETG00000042026,116411149,ENSG00000278457,
ENSXETG00000042026,116411148,ENSG00000278457,
ENSXETG00000042026,116411147,ENSG00000278457,
ENSXETG00000042026,116411146,ENSG00000278457,
ENSXETG00000042026,116411145,ENSG00000278457,
ENSXETG00000042026,116411144,ENSG00000278457,
ENSXETG00000042026,116411142,ENSG00000278457,
ENSXETG00000042026,116411143,ENSG00000278457,
ENSXETG00000042026,116411141,ENSG00000278457,
ENSXETG00000042026,116411140,ENSG00000278457,
ENSXETG00000042026,116411139,ENSG00000278457,
ENSXETG00000042026,116411138,ENSG00000278457,
ENSXETG00000042026,116411136,ENSG00000278457,
ENSXETG00000042026,116411137,ENSG00000278457,
ENSXETG00000042026,116411135,ENSG00000278457,
ENSXETG00000042026,116411134,ENSG00000278457,
ENSXETG00000042026,116411133,ENSG00000278457,
ENSXETG00000042026,116411132,ENSG00000278457,
ENSXETG00000042026,116411130,ENSG00000278457,
ENSXETG00000042026,116411131,ENSG00000278457,
ENSXETG00000042026,116411129,ENSG00000278457,
ENSXETG00000042026,116411128,ENSG00000278457,
ENSXETG00000042026,116411127,ENSG00000278457,
ENSXETG00000042026,116411126,ENSG00000278457,
ENSXETG00000042026,116411125,ENSG00000278457,
ENSXETG00000042026,116408945,ENSG00000278457,
ENSXETG00000042123,116409128,ENSG00000278457,
ENSXETG00000042051,116408989,ENSG00000278457,
ENSXETG00000042253,116411325,ENSG00000278457,
ENSXETG00000042253,116411324,ENSG00000278457,
ENSXETG00000042253,116411323,ENSG00000278457,
ENSXETG00000042253,116411321,ENSG00000278457,
ENSXETG00000042253,116411322,ENSG00000278457,
ENSXETG00000042253,116411320,ENSG00000278457,
ENSXETG00000042253,116411319,ENSG00000278457,
ENSXETG00000042253,116411318,ENSG00000278457,
ENSXETG00000042253,116411317,ENSG00000278457,
ENSXETG00000042253,116411316,ENSG00000278457,
ENSXETG00000042253,116411315,ENSG00000278457,
ENSXETG00000042253,116411314,ENSG00000278457,
ENSXETG00000042253,116411313,ENSG00000278457,
ENSXETG00000042253,116411311,ENSG00000278457,
ENSXETG00000042253,116411312,ENSG00000278457,
ENSXETG00000042253,116411310,ENSG00000278457,
ENSXETG00000042253,116411309,ENSG00000278457,
ENSXETG00000042253,116411308,ENSG00000278457,
ENSXETG00000042253,116411307,ENSG00000278457,
ENSXETG00000042253,116411306,ENSG00000278457,
ENSXETG00000042253,116411304,ENSG00000278457,
ENSXETG00000042253,116411305,ENSG00000278457,
ENSXETG00000042253,116411303,ENSG00000278457,
ENSXETG00000042253,116411302,ENSG00000278457,
ENSXETG00000042253,116411301,ENSG00000278457,
ENSXETG00000042253,116411300,ENSG00000278457,
ENSXETG00000042253,116411299,ENSG00000278457,
ENSXETG00000042253,116411298,ENSG00000278457,
ENSXETG00000042253,116411297,ENSG00000278457,
ENSXETG00000042253,116411296,ENSG00000278457,
ENSXETG00000042253,116411295,ENSG00000278457,
ENSXETG00000042253,116411294,ENSG00000278457,
ENSXETG00000042253,116411291,ENSG00000278457,
ENSXETG00000042253,116411280,ENSG00000278457,
ENSXETG00000042253,116411269,ENSG00000278457,
ENSXETG00000042253,116411258,ENSG00000278457,
ENSXETG00000042253,116411252,ENSG00000278457,
ENSXETG00000042253,116411242,ENSG00000278457,
ENSXETG00000042253,116411236,ENSG00000278457,
ENSXETG00000042253,116411230,ENSG00000278457,
ENSXETG00000042253,116411219,ENSG00000278457,
ENSXETG00000042253,116411208,ENSG00000278457,
ENSXETG00000042253,116411197,ENSG00000278457,
ENSXETG00000042253,116411186,ENSG00000278457,
ENSXETG00000042253,116411175,ENSG00000278457,
ENSXETG00000042253,116411164,ENSG00000278457,
ENSXETG00000042253,116411154,ENSG00000278457,
ENSXETG00000042253,116411153,ENSG00000278457,
ENSXETG00000042253,116411152,ENSG00000278457,
ENSXETG00000042253,116411151,ENSG00000278457,
ENSXETG00000042253,116411150,ENSG00000278457,
ENSXETG00000042253,116411149,ENSG00000278457,
ENSXETG00000042253,116411148,ENSG00000278457,
ENSXETG00000042253,116411147,ENSG00000278457,
ENSXETG00000042253,116411146,ENSG00000278457,
ENSXETG00000042253,116411145,ENSG00000278457,
ENSXETG00000042253,116411144,ENSG00000278457,
ENSXETG00000042253,116411142,ENSG00000278457,
ENSXETG00000042253,116411143,ENSG00000278457,
ENSXETG00000042253,116411141,ENSG00000278457,
ENSXETG00000042253,116411140,ENSG00000278457,
ENSXETG00000042253,116411139,ENSG00000278457,
ENSXETG00000042253,116411138,ENSG00000278457,
ENSXETG00000042253,116411136,ENSG00000278457,
ENSXETG00000042253,116411137,ENSG00000278457,
ENSXETG00000042253,116411135,ENSG00000278457,
ENSXETG00000042253,116411134,ENSG00000278457,
ENSXETG00000042253,116411133,ENSG00000278457,
ENSXETG00000042253,116411132,ENSG00000278457,
ENSXETG00000042253,116411130,ENSG00000278457,
ENSXETG00000042253,116411131,ENSG00000278457,
ENSXETG00000042253,116411129,ENSG00000278457,
ENSXETG00000042253,116411128,ENSG00000278457,
ENSXETG00000042253,116411127,ENSG00000278457,
ENSXETG00000042253,116411126,ENSG00000278457,
ENSXETG00000042253,116411125,ENSG00000278457,
ENSXETG00000042253,116408945,ENSG00000278457,
ENSXETG00000042157,116408986,ENSG00000278457,
ENSXETG00000043484,116411892,ENSG00000278457,
ENSXETG00000043484,116411885,ENSG00000278457,
ENSXETG00000043484,116411886,ENSG00000278457,
ENSXETG00000043484,116411884,ENSG00000278457,
ENSXETG00000043484,116411883,ENSG00000278457,
ENSXETG00000043484,116411882,ENSG00000278457,
ENSXETG00000043484,116411881,ENSG00000278457,
ENSXETG00000043484,116411880,ENSG00000278457,
ENSXETG00000043484,116411878,ENSG00000278457,
ENSXETG00000043484,116411879,ENSG00000278457,
ENSXETG00000043484,116411877,ENSG00000278457,
ENSXETG00000043484,116411876,ENSG00000278457,
ENSXETG00000043484,116411875,ENSG00000278457,
ENSXETG00000043484,116411874,ENSG00000278457,
ENSXETG00000043484,116411873,ENSG00000278457,
ENSXETG00000043484,116411872,ENSG00000278457,
ENSXETG00000043484,116411871,ENSG00000278457,
ENSXETG00000043484,116411870,ENSG00000278457,
ENSXETG00000043484,116411868,ENSG00000278457,
ENSXETG00000043484,116411869,ENSG00000278457,
ENSXETG00000043484,116411867,ENSG00000278457,
ENSXETG00000043484,116411866,ENSG00000278457,
ENSXETG00000043484,116411865,ENSG00000278457,
ENSXETG00000043484,116411864,ENSG00000278457,
ENSXETG00000043484,116411863,ENSG00000278457,
ENSXETG00000043484,116411861,ENSG00000278457,
ENSXETG00000043484,116411862,ENSG00000278457,
ENSXETG00000043484,116411859,ENSG00000278457,
ENSXETG00000043484,116411857,ENSG00000278457,
ENSXETG00000043484,116411858,ENSG00000278457,
ENSXETG00000043484,116411856,ENSG00000278457,
ENSXETG00000043484,116411845,ENSG00000278457,
ENSXETG00000043484,116411834,ENSG00000278457,
ENSXETG00000043484,116411823,ENSG00000278457,
ENSXETG00000043484,116411812,ENSG00000278457,
ENSXETG00000043484,116411801,ENSG00000278457,
ENSXETG00000043484,116411790,ENSG00000278457,
ENSXETG00000042732,116411892,ENSG00000278457,
ENSXETG00000042732,116411885,ENSG00000278457,
ENSXETG00000042732,116411886,ENSG00000278457,
ENSXETG00000042732,116411884,ENSG00000278457,
ENSXETG00000042732,116411883,ENSG00000278457,
ENSXETG00000042732,116411882,ENSG00000278457,
ENSXETG00000042732,116411881,ENSG00000278457,
ENSXETG00000042732,116411880,ENSG00000278457,
ENSXETG00000042732,116411878,ENSG00000278457,
ENSXETG00000042732,116411879,ENSG00000278457,
ENSXETG00000042732,116411877,ENSG00000278457,
ENSXETG00000042732,116411876,ENSG00000278457,
ENSXETG00000042732,116411875,ENSG00000278457,
ENSXETG00000042732,116411874,ENSG00000278457,
ENSXETG00000042732,116411873,ENSG00000278457,
ENSXETG00000042732,116411872,ENSG00000278457,
ENSXETG00000042732,116411871,ENSG00000278457,
ENSXETG00000042732,116411870,ENSG00000278457,
ENSXETG00000042732,116411868,ENSG00000278457,
ENSXETG00000042732,116411869,ENSG00000278457,
ENSXETG00000042732,116411867,ENSG00000278457,
ENSXETG00000042732,116411866,ENSG00000278457,
ENSXETG00000042732,116411865,ENSG00000278457,
ENSXETG00000042732,116411864,ENSG00000278457,
ENSXETG00000042732,116411863,ENSG00000278457,
ENSXETG00000042732,116411861,ENSG00000278457,
ENSXETG00000042732,116411862,ENSG00000278457,
ENSXETG00000042732,116411859,ENSG00000278457,
ENSXETG00000042732,116411857,ENSG00000278457,
ENSXETG00000042732,116411858,ENSG00000278457,
ENSXETG00000042732,116411856,ENSG00000278457,
ENSXETG00000042732,116411845,ENSG00000278457,
ENSXETG00000042732,116411834,ENSG00000278457,
ENSXETG00000042732,116411823,ENSG00000278457,
ENSXETG00000042732,116411812,ENSG00000278457,
ENSXETG00000042732,116411801,ENSG00000278457,
ENSXETG00000042732,116411790,ENSG00000278457,
ENSXETG00000043413,116411892,ENSG00000278457,
ENSXETG00000043413,116411885,ENSG00000278457,
ENSXETG00000043413,116411886,ENSG00000278457,
ENSXETG00000043413,116411884,ENSG00000278457,
ENSXETG00000043413,116411883,ENSG00000278457,
ENSXETG00000043413,116411882,ENSG00000278457,
ENSXETG00000043413,116411881,ENSG00000278457,
ENSXETG00000043413,116411880,ENSG00000278457,
ENSXETG00000043413,116411878,ENSG00000278457,
ENSXETG00000043413,116411879,ENSG00000278457,
ENSXETG00000043413,116411877,ENSG00000278457,
ENSXETG00000043413,116411876,ENSG00000278457,
ENSXETG00000043413,116411875,ENSG00000278457,
ENSXETG00000043413,116411874,ENSG00000278457,
ENSXETG00000043413,116411873,ENSG00000278457,
ENSXETG00000043413,116411872,ENSG00000278457,
ENSXETG00000043413,116411871,ENSG00000278457,
ENSXETG00000043413,116411870,ENSG00000278457,
ENSXETG00000043413,116411868,ENSG00000278457,
ENSXETG00000043413,116411869,ENSG00000278457,
ENSXETG00000043413,116411867,ENSG00000278457,
ENSXETG00000043413,116411866,ENSG00000278457,
ENSXETG00000043413,116411865,ENSG00000278457,
ENSXETG00000043413,116411864,ENSG00000278457,
ENSXETG00000043413,116411863,ENSG00000278457,
ENSXETG00000043413,116411861,ENSG00000278457,
ENSXETG00000043413,116411862,ENSG00000278457,
ENSXETG00000043413,116411859,ENSG00000278457,
ENSXETG00000043413,116411857,ENSG00000278457,
ENSXETG00000043413,116411858,ENSG00000278457,
ENSXETG00000043413,116411856,ENSG00000278457,
ENSXETG00000043413,116411845,ENSG00000278457,
ENSXETG00000043413,116411834,ENSG00000278457,
ENSXETG00000043413,116411823,ENSG00000278457,
ENSXETG00000043413,116411812,ENSG00000278457,
ENSXETG00000043413,116411801,ENSG00000278457,
ENSXETG00000043413,116411790,ENSG00000278457,
ENSXETG00000043068,116411892,ENSG00000278457,
ENSXETG00000043068,116411885,ENSG00000278457,
ENSXETG00000043068,116411886,ENSG00000278457,
ENSXETG00000043068,116411884,ENSG00000278457,
ENSXETG00000043068,116411883,ENSG00000278457,
ENSXETG00000043068,116411882,ENSG00000278457,
ENSXETG00000043068,116411881,ENSG00000278457,
ENSXETG00000043068,116411880,ENSG00000278457,
ENSXETG00000043068,116411878,ENSG00000278457,
ENSXETG00000043068,116411879,ENSG00000278457,
ENSXETG00000043068,116411877,ENSG00000278457,
ENSXETG00000043068,116411876,ENSG00000278457,
ENSXETG00000043068,116411875,ENSG00000278457,
ENSXETG00000043068,116411874,ENSG00000278457,
ENSXETG00000043068,116411873,ENSG00000278457,
ENSXETG00000043068,116411872,ENSG00000278457,
ENSXETG00000043068,116411871,ENSG00000278457,
ENSXETG00000043068,116411870,ENSG00000278457,
ENSXETG00000043068,116411868,ENSG00000278457,
ENSXETG00000043068,116411869,ENSG00000278457,
ENSXETG00000043068,116411867,ENSG00000278457,
ENSXETG00000043068,116411866,ENSG00000278457,
ENSXETG00000043068,116411865,ENSG00000278457,
ENSXETG00000043068,116411864,ENSG00000278457,
ENSXETG00000043068,116411863,ENSG00000278457,
ENSXETG00000043068,116411861,ENSG00000278457,
ENSXETG00000043068,116411862,ENSG00000278457,
ENSXETG00000043068,116411859,ENSG00000278457,
ENSXETG00000043068,116411857,ENSG00000278457,
ENSXETG00000043068,116411858,ENSG00000278457,
ENSXETG00000043068,116411856,ENSG00000278457,
ENSXETG00000043068,116411845,ENSG00000278457,
ENSXETG00000043068,116411834,ENSG00000278457,
ENSXETG00000043068,116411823,ENSG00000278457,
ENSXETG00000043068,116411812,ENSG00000278457,
ENSXETG00000043068,116411801,ENSG00000278457,
ENSXETG00000043068,116411790,ENSG00000278457,
ENSXETG00000043496,116411892,ENSG00000278457,
ENSXETG00000043496,116411885,ENSG00000278457,
ENSXETG00000043496,116411886,ENSG00000278457,
ENSXETG00000043496,116411884,ENSG00000278457,
ENSXETG00000043496,116411883,ENSG00000278457,
ENSXETG00000043496,116411882,ENSG00000278457,
ENSXETG00000043496,116411881,ENSG00000278457,
ENSXETG00000043496,116411880,ENSG00000278457,
ENSXETG00000043496,116411878,ENSG00000278457,
ENSXETG00000043496,116411879,ENSG00000278457,
ENSXETG00000043496,116411877,ENSG00000278457,
ENSXETG00000043496,116411876,ENSG00000278457,
ENSXETG00000043496,116411875,ENSG00000278457,
ENSXETG00000043496,116411874,ENSG00000278457,
ENSXETG00000043496,116411873,ENSG00000278457,
ENSXETG00000043496,116411872,ENSG00000278457,
ENSXETG00000043496,116411871,ENSG00000278457,
ENSXETG00000043496,116411870,ENSG00000278457,
ENSXETG00000043496,116411868,ENSG00000278457,
ENSXETG00000043496,116411869,ENSG00000278457,
ENSXETG00000043496,116411867,ENSG00000278457,
ENSXETG00000043496,116411866,ENSG00000278457,
ENSXETG00000043496,116411865,ENSG00000278457,
ENSXETG00000043496,116411864,ENSG00000278457,
ENSXETG00000043496,116411863,ENSG00000278457,
ENSXETG00000043496,116411861,ENSG00000278457,
ENSXETG00000043496,116411862,ENSG00000278457,
ENSXETG00000043496,116411859,ENSG00000278457,
